Part Type,ID,Operation,Date,Status
C,2451,Op4,04/10/2025 09:35 PM,Scrap
C,3821,Op2,09/19/2025 04:40 PM,Review
C,5514,Op1,05/22/2025 09:58 AM,Scrap
A,1881,Op3,07/04/2025 02:19 PM,Scrap
C,5539,Op3,04/08/2025 12:50 PM,Scrap
B,3755,Op3,02/24/2025 06:46 PM,Good
D,3789,Op4,01/26/2025 03:24 AM,Scrap
A,1787,Op4,04/20/2025 07:11 PM,Scrap
D,5525,Op2,01/19/2025 07:11 PM,Review
C,1726,Op1,04/26/2025 12:31 PM,Review
C,2815,Op2,09/11/2025 04:48 AM,Scrap
A,3740,Op4,10/25/2025 10:57 AM,Good
C,6693,Op2,11/20/2025 10:13 PM,Scrap
B,7693,Op4,10/14/2025 02:53 AM,Review
D,9176,Op4,08/21/2025 05:55 AM,Good
B,4587,Op2,01/16/2026 07:03 AM,Scrap
D,5591,Op3,10/19/2025 05:16 PM,Good
C,7922,Op4,04/13/2025 11:41 AM,Good
C,8607,Op3,06/03/2025 09:36 AM,Scrap
A,1873,Op4,07/18/2025 04:08 AM,Review
C,8210,Op1,07/20/2025 10:58 AM,Review
C,5868,Op4,08/19/2025 08:41 AM,Review
D,4729,Op4,01/13/2026 06:56 PM,Review
D,1331,Op1,07/16/2025 12:49 PM,Good
C,3138,Op4,03/23/2025 08:03 PM,Scrap
B,6174,Op4,03/08/2025 11:23 AM,Scrap
A,2462,Op2,12/16/2025 01:28 PM,Review
A,6213,Op3,01/10/2026 01:09 PM,Review
C,7516,Op2,12/01/2025 02:15 PM,Good
A,3063,Op1,04/20/2025 07:56 PM,Good
D,6290,Op3,05/06/2025 05:30 AM,Scrap
B,5296,Op1,08/23/2025 05:47 PM,Review
B,1148,Op4,09/29/2025 05:24 PM,Review
C,3476,Op1,07/18/2025 12:43 AM,Scrap
B,3124,Op4,09/13/2025 11:04 PM,Review
A,9199,Op1,02/19/2025 07:12 AM,Review
C,6573,Op3,01/24/2025 07:42 PM,Scrap
A,6258,Op3,06/24/2025 08:33 AM,Scrap
C,3430,Op1,05/31/2025 08:33 AM,Scrap
A,5720,Op3,06/16/2025 02:06 PM,Good
B,9381,Op3,11/23/2025 10:57 PM,Good
C,2679,Op3,08/24/2025 08:57 PM,Review
A,1222,Op4,11/30/2025 09:30 PM,Good
B,4881,Op1,12/13/2025 11:50 PM,Review
C,8368,Op1,11/24/2025 09:02 AM,Review
B,5897,Op1,02/18/2025 01:45 AM,Scrap
A,1928,Op2,03/15/2025 01:21 PM,Review
C,1883,Op2,03/08/2025 11:13 PM,Review
B,7493,Op2,02/08/2025 02:42 PM,Good
D,3575,Op2,01/01/2026 05:22 PM,Review
C,3758,Op4,03/19/2025 01:58 AM,Scrap
C,4625,Op4,05/03/2025 01:16 PM,Review
D,8893,Op3,01/04/2026 09:32 AM,Good
A,2933,Op2,05/10/2025 03:24 PM,Review
D,7640,Op1,11/07/2025 05:55 AM,Review
A,2078,Op4,10/22/2025 10:58 PM,Scrap
D,5035,Op2,01/06/2026 05:30 PM,Review
B,1012,Op3,01/15/2026 09:20 AM,Review
C,6661,Op4,12/14/2025 04:11 PM,Good
D,5512,Op1,12/21/2025 02:01 AM,Good
D,5815,Op2,05/07/2025 01:35 AM,Scrap
D,1004,Op1,08/20/2025 05:48 PM,Good
B,2007,Op4,09/09/2025 05:52 AM,Review
C,6497,Op2,02/28/2025 11:32 AM,Good
D,9731,Op4,07/12/2025 02:47 PM,Scrap
B,5107,Op3,11/25/2025 07:26 AM,Good
B,9823,Op3,12/22/2025 11:13 AM,Good
D,5468,Op2,07/01/2025 11:12 PM,Scrap
D,5675,Op2,02/06/2025 03:54 PM,Scrap
B,5268,Op4,09/20/2025 06:21 PM,Scrap
B,8594,Op3,07/09/2025 11:22 AM,Good
A,6621,Op1,07/07/2025 12:12 PM,Review
C,8433,Op3,05/18/2025 12:55 PM,Good
C,8100,Op1,01/13/2026 07:45 PM,Scrap
B,7715,Op2,11/04/2025 11:55 AM,Scrap
C,6904,Op4,05/31/2025 12:56 AM,Review
C,4426,Op4,04/12/2025 07:19 AM,Review
C,9148,Op4,02/07/2025 12:18 PM,Scrap
D,6440,Op1,01/24/2025 09:35 PM,Good
B,6418,Op2,04/03/2025 02:23 AM,Review
B,5102,Op1,01/07/2026 06:31 AM,Good
B,1053,Op2,02/07/2025 12:27 PM,Good
B,1206,Op1,11/18/2025 03:03 PM,Review
D,6304,Op4,08/16/2025 10:46 PM,Review
D,5244,Op4,06/14/2025 07:17 PM,Review
A,2870,Op1,07/08/2025 10:48 AM,Review
B,5776,Op1,09/23/2025 06:00 PM,Scrap
C,9509,Op2,07/31/2025 05:05 PM,Good
B,8046,Op3,09/04/2025 09:16 AM,Good
D,7915,Op3,05/13/2025 05:45 PM,Scrap
C,6163,Op2,10/27/2025 08:47 PM,Good
B,4208,Op2,07/25/2025 01:03 PM,Good
A,8000,Op2,11/29/2025 02:10 AM,Scrap
A,5213,Op3,09/03/2025 08:16 AM,Scrap
D,6982,Op4,11/16/2025 10:27 AM,Review
A,6249,Op1,05/26/2025 02:12 PM,Good
A,6282,Op2,05/19/2025 12:34 AM,Good
B,7087,Op3,04/02/2025 05:02 AM,Review
B,3651,Op3,05/19/2025 05:45 AM,Review
A,3791,Op3,03/20/2025 11:51 AM,Review
B,9088,Op4,07/21/2025 06:38 AM,Scrap
C,3349,Op3,09/19/2025 08:23 AM,Review
D,1321,Op3,08/14/2025 02:39 AM,Scrap
D,5906,Op4,08/14/2025 03:59 PM,Scrap
B,6645,Op3,12/13/2025 05:55 PM,Review
B,7143,Op4,01/01/2026 12:28 PM,Scrap
C,3600,Op4,12/30/2025 07:45 PM,Review
A,2560,Op4,08/24/2025 06:28 AM,Scrap
D,6930,Op4,04/09/2025 03:37 AM,Good
D,5127,Op4,09/25/2025 08:52 AM,Good
A,5003,Op1,04/20/2025 04:16 AM,Review
C,9020,Op2,02/10/2025 05:52 PM,Review
A,5729,Op2,01/18/2025 07:48 AM,Scrap
C,6609,Op4,09/21/2025 09:03 AM,Good
A,2041,Op1,04/15/2025 01:26 PM,Scrap
C,7169,Op2,10/26/2025 02:58 AM,Scrap
A,1782,Op2,07/17/2025 01:08 PM,Review
A,5726,Op4,12/30/2025 04:03 AM,Good
C,7901,Op4,08/25/2025 02:03 PM,Scrap
A,2875,Op2,11/12/2025 08:02 AM,Good
C,5402,Op1,10/13/2025 03:23 PM,Review
B,3432,Op2,01/05/2026 09:40 AM,Review
C,5625,Op2,04/05/2025 11:24 PM,Review
A,4990,Op4,02/05/2025 09:13 AM,Review
C,4337,Op1,04/05/2025 04:06 PM,Scrap
C,7071,Op2,12/05/2025 01:19 AM,Review
A,5105,Op1,11/11/2025 04:03 AM,Good
D,8132,Op1,03/20/2025 07:52 PM,Good
D,6348,Op1,04/11/2025 06:38 AM,Scrap
A,1410,Op2,02/02/2025 05:30 AM,Scrap
A,6874,Op1,06/20/2025 10:13 AM,Review
A,5023,Op3,01/20/2025 03:04 AM,Review
D,1735,Op4,02/24/2025 07:05 AM,Good
B,9667,Op4,05/29/2025 10:49 PM,Good
A,8651,Op1,06/28/2025 05:28 AM,Scrap
C,6291,Op2,08/03/2025 02:19 PM,Review
A,4947,Op3,07/10/2025 08:44 PM,Scrap
D,5406,Op2,01/20/2025 12:15 AM,Good
C,9377,Op1,08/11/2025 09:25 PM,Scrap
D,4607,Op4,02/14/2025 02:41 PM,Scrap
B,6672,Op3,01/09/2026 09:10 PM,Good
B,7121,Op1,08/03/2025 05:26 AM,Good
B,8148,Op1,11/23/2025 10:59 PM,Good
C,3350,Op4,02/22/2025 12:57 AM,Scrap
A,7730,Op3,06/01/2025 11:27 PM,Scrap
D,7887,Op3,11/30/2025 10:45 PM,Good
D,5460,Op3,11/28/2025 01:23 AM,Review
B,2950,Op3,11/29/2025 04:59 AM,Scrap
C,1271,Op1,02/19/2025 03:20 AM,Scrap
A,4259,Op1,09/16/2025 10:38 AM,Review
A,4331,Op3,11/20/2025 11:44 AM,Good
D,6608,Op2,12/11/2025 09:41 PM,Scrap
D,1567,Op2,05/19/2025 04:07 PM,Good
C,3912,Op1,04/22/2025 06:21 PM,Review
D,5821,Op3,03/09/2025 10:02 AM,Good
A,2363,Op4,08/06/2025 11:21 AM,Scrap
B,5858,Op4,07/08/2025 04:18 AM,Good
D,6243,Op2,08/09/2025 04:42 AM,Review
B,3045,Op1,12/26/2025 10:59 AM,Good
B,5323,Op4,04/20/2025 08:36 AM,Review
B,6818,Op4,03/09/2025 08:32 AM,Review
C,1728,Op3,07/17/2025 02:20 AM,Good
D,2370,Op3,07/22/2025 10:01 AM,Scrap
A,2701,Op4,05/31/2025 02:31 PM,Good
A,8297,Op1,08/08/2025 09:26 AM,Scrap
C,1120,Op3,10/21/2025 02:28 AM,Review
C,2587,Op3,02/09/2025 09:03 AM,Good
D,8270,Op3,03/04/2025 06:14 AM,Good
C,8911,Op2,02/21/2025 10:03 PM,Good
C,2824,Op1,06/07/2025 03:03 PM,Good
C,6372,Op3,07/24/2025 12:52 PM,Scrap
C,5247,Op4,04/04/2025 01:00 PM,Scrap
D,2056,Op3,07/28/2025 12:28 AM,Review
C,9710,Op1,09/26/2025 07:32 PM,Review
C,1236,Op1,05/05/2025 09:33 AM,Review
D,6092,Op2,12/28/2025 07:12 PM,Good
D,5765,Op3,02/22/2025 12:25 PM,Scrap
B,6642,Op2,09/22/2025 06:13 AM,Review
D,9727,Op3,10/29/2025 02:24 AM,Scrap
A,8403,Op2,09/17/2025 04:04 AM,Review
D,5798,Op4,03/18/2025 07:54 AM,Scrap
B,9747,Op2,04/23/2025 06:11 AM,Review
B,8506,Op1,08/20/2025 06:20 PM,Good
A,2501,Op3,11/04/2025 07:25 PM,Scrap
B,4161,Op2,08/23/2025 11:02 PM,Review
D,8294,Op3,07/23/2025 05:30 PM,Scrap
C,2469,Op3,08/29/2025 08:46 AM,Review
B,6927,Op2,04/26/2025 05:53 AM,Good
A,4725,Op1,12/23/2025 06:27 PM,Good
C,1003,Op4,05/11/2025 03:32 AM,Review
C,1510,Op2,07/01/2025 07:45 PM,Good
B,4423,Op3,03/28/2025 11:38 AM,Good
C,9102,Op1,08/07/2025 12:01 AM,Scrap
A,2342,Op1,12/09/2025 06:30 AM,Good
C,3602,Op1,08/15/2025 01:59 AM,Scrap
B,3606,Op1,06/03/2025 09:15 PM,Review
D,8451,Op4,12/16/2025 12:36 AM,Review
A,1720,Op4,07/11/2025 06:27 AM,Review
D,4329,Op4,06/04/2025 11:12 AM,Review
A,6126,Op3,10/19/2025 07:09 PM,Good
C,1371,Op2,07/10/2025 03:36 PM,Review
B,1373,Op3,01/08/2026 03:56 AM,Scrap
D,6602,Op4,11/29/2025 09:09 AM,Good
D,7437,Op1,11/15/2025 01:13 PM,Review
B,7209,Op4,12/07/2025 12:35 AM,Good
B,5733,Op1,07/15/2025 08:49 AM,Good
B,7210,Op4,04/24/2025 07:59 AM,Review
C,4144,Op3,11/20/2025 07:23 AM,Review
B,5531,Op2,01/27/2025 10:26 AM,Good
A,1896,Op1,05/13/2025 03:37 AM,Good
A,5133,Op3,12/03/2025 09:00 PM,Good
A,8327,Op4,05/16/2025 06:31 PM,Scrap
B,9303,Op3,02/14/2025 09:16 PM,Good
B,9952,Op3,03/20/2025 06:43 AM,Review
A,2739,Op4,12/18/2025 07:01 PM,Good
C,2812,Op1,07/07/2025 12:59 PM,Scrap
A,5925,Op4,04/22/2025 02:25 AM,Scrap
C,2666,Op4,10/22/2025 01:14 PM,Scrap
B,5040,Op4,06/14/2025 07:55 AM,Review
B,9943,Op1,03/29/2025 12:26 AM,Scrap
D,2117,Op3,11/24/2025 02:00 PM,Scrap
C,4845,Op4,04/14/2025 07:37 AM,Good
A,5534,Op2,01/22/2025 12:52 PM,Scrap
A,9032,Op1,04/23/2025 11:50 AM,Good
B,9333,Op1,02/12/2025 05:01 PM,Review
A,9939,Op4,05/19/2025 09:39 AM,Scrap
B,7102,Op3,06/03/2025 12:54 PM,Good
D,7141,Op2,01/18/2025 12:35 AM,Good
B,4148,Op4,11/27/2025 07:22 PM,Scrap
D,5532,Op4,05/27/2025 11:47 AM,Good
A,1550,Op3,08/30/2025 06:35 AM,Review
C,6578,Op2,07/03/2025 01:32 PM,Scrap
A,5055,Op2,03/03/2025 06:26 AM,Good
A,5129,Op4,11/12/2025 07:00 AM,Review
B,8149,Op1,05/02/2025 09:49 AM,Scrap
B,8824,Op4,01/25/2025 01:33 AM,Review
C,9297,Op3,02/03/2025 05:31 PM,Scrap
B,9790,Op1,12/24/2025 07:59 AM,Review
C,3751,Op1,03/23/2025 05:01 PM,Review
C,7399,Op3,04/13/2025 03:36 PM,Scrap
D,2292,Op1,12/22/2025 12:58 PM,Good
D,9299,Op2,03/23/2025 02:48 PM,Review
A,2386,Op1,08/29/2025 03:09 PM,Review
D,1303,Op2,10/18/2025 11:54 AM,Good
D,3767,Op4,06/07/2025 06:02 PM,Good
D,6414,Op2,06/28/2025 01:21 PM,Scrap
D,6986,Op3,07/09/2025 07:12 PM,Scrap
B,3237,Op4,07/05/2025 08:45 AM,Scrap
C,7826,Op3,10/26/2025 02:34 PM,Scrap
A,2053,Op2,05/24/2025 12:39 AM,Review
D,6812,Op2,12/18/2025 06:29 PM,Good
D,8424,Op3,09/16/2025 07:39 AM,Scrap
D,3342,Op2,05/16/2025 07:14 PM,Good
D,2237,Op2,01/06/2026 06:29 PM,Good
C,8531,Op2,09/02/2025 06:20 AM,Review
A,2361,Op1,10/07/2025 08:04 PM,Scrap
B,1958,Op4,01/16/2025 07:00 AM,Scrap
B,3377,Op3,08/22/2025 06:16 AM,Scrap
C,5087,Op1,07/02/2025 09:06 PM,Review
A,6865,Op3,06/01/2025 08:45 PM,Review
A,4665,Op2,11/08/2025 10:12 PM,Review
A,1745,Op3,07/19/2025 10:30 PM,Review
A,7651,Op1,04/15/2025 05:57 PM,Review
C,4048,Op3,11/14/2025 11:07 PM,Good
B,1656,Op4,06/16/2025 05:26 PM,Review
A,6741,Op4,12/14/2025 06:47 AM,Good
C,7553,Op2,12/27/2025 05:37 AM,Good
C,7621,Op4,07/09/2025 05:37 PM,Good
D,7173,Op2,06/25/2025 08:47 AM,Scrap
D,8239,Op1,11/27/2025 06:20 AM,Scrap
D,1624,Op2,03/16/2025 01:13 PM,Good
A,1169,Op3,05/03/2025 12:31 AM,Scrap
C,5838,Op2,08/26/2025 09:38 PM,Scrap
C,2031,Op3,09/22/2025 03:55 AM,Scrap
B,2906,Op2,06/09/2025 02:40 AM,Review
A,4890,Op1,02/19/2025 11:19 PM,Review
D,1404,Op1,02/18/2025 07:37 PM,Review
A,2554,Op4,04/08/2025 09:59 PM,Scrap
D,9631,Op2,01/05/2026 07:46 AM,Scrap
A,9716,Op3,12/28/2025 12:55 PM,Scrap
B,4422,Op4,02/07/2025 12:52 PM,Scrap
D,1389,Op3,08/10/2025 05:28 PM,Scrap
A,3446,Op3,09/13/2025 06:04 AM,Scrap
D,9972,Op2,04/28/2025 04:57 AM,Good
B,9867,Op1,06/08/2025 02:47 PM,Scrap
D,5140,Op1,05/13/2025 04:09 AM,Good
A,9770,Op2,11/17/2025 11:09 PM,Scrap
C,3893,Op2,09/19/2025 11:01 AM,Review
D,4832,Op3,06/18/2025 07:59 PM,Scrap
C,4615,Op4,02/28/2025 10:39 AM,Good
A,7871,Op3,06/09/2025 10:26 AM,Good
A,6090,Op1,08/16/2025 02:17 AM,Review
C,2159,Op1,04/21/2025 01:11 AM,Review
D,5995,Op1,05/29/2025 07:44 AM,Review
A,8698,Op1,05/28/2025 08:39 PM,Scrap
B,6501,Op1,01/21/2025 04:29 PM,Good
B,8803,Op3,02/22/2025 01:26 PM,Review
D,7166,Op3,08/22/2025 06:25 AM,Review
B,9179,Op3,07/16/2025 02:31 PM,Review
C,8283,Op3,09/09/2025 03:59 PM,Review
D,3906,Op4,06/02/2025 08:32 PM,Scrap
C,4055,Op1,01/13/2026 11:11 AM,Good
C,4734,Op1,06/02/2025 04:33 AM,Review
B,9295,Op2,09/06/2025 01:16 PM,Good
C,7949,Op2,03/27/2025 04:23 AM,Scrap
A,4125,Op3,04/06/2025 10:41 AM,Scrap
D,5840,Op3,08/18/2025 12:55 AM,Scrap
A,6931,Op3,09/06/2025 02:55 AM,Review
A,4314,Op4,03/29/2025 04:04 AM,Good
A,3165,Op4,02/12/2025 04:06 AM,Good
D,6926,Op3,01/21/2025 09:53 AM,Good
C,2475,Op3,10/12/2025 01:05 PM,Review
B,8709,Op3,12/21/2025 03:25 AM,Good
B,4363,Op2,12/22/2025 07:31 PM,Scrap
A,4994,Op4,07/18/2025 02:14 PM,Good
C,5370,Op1,05/04/2025 02:31 AM,Good
D,5931,Op4,07/27/2025 09:23 PM,Review
D,4646,Op2,09/03/2025 10:02 PM,Scrap
C,4364,Op1,02/21/2025 08:38 AM,Scrap
B,2692,Op4,02/17/2025 05:42 PM,Scrap
B,6532,Op3,01/07/2026 05:32 AM,Review
D,2484,Op2,02/26/2025 11:21 PM,Good
B,3688,Op2,03/26/2025 03:49 AM,Good
A,5587,Op2,08/13/2025 06:50 AM,Review
C,9255,Op1,07/09/2025 08:34 AM,Scrap
C,7531,Op1,06/16/2025 04:15 PM,Good
B,1665,Op4,01/13/2026 09:01 PM,Scrap
B,6373,Op2,07/25/2025 06:27 AM,Review
A,8624,Op4,12/15/2025 07:26 AM,Review
A,7348,Op1,05/31/2025 06:20 PM,Scrap
C,2316,Op4,05/09/2025 08:01 PM,Good
A,1116,Op1,02/23/2025 07:32 PM,Review
C,9588,Op4,05/12/2025 06:35 AM,Scrap
A,5386,Op2,04/27/2025 07:34 AM,Good
C,7528,Op4,08/08/2025 11:12 PM,Good
C,6850,Op4,01/29/2025 12:45 PM,Good
B,7534,Op3,09/17/2025 03:36 PM,Good
C,6111,Op4,08/27/2025 01:52 PM,Review
A,4784,Op2,05/19/2025 11:38 PM,Review
A,1644,Op4,10/04/2025 04:14 PM,Good
C,3962,Op1,05/05/2025 03:10 PM,Good
D,2425,Op4,12/01/2025 11:48 AM,Review
D,7669,Op3,11/27/2025 11:14 AM,Good
A,7533,Op2,03/15/2025 04:42 AM,Review
B,5630,Op1,01/24/2025 09:55 PM,Scrap
A,3121,Op2,06/15/2025 02:16 PM,Scrap
B,8541,Op2,03/01/2025 03:54 AM,Good
C,6335,Op2,08/25/2025 09:44 AM,Review
C,8078,Op4,01/04/2026 10:49 PM,Scrap
C,6919,Op2,06/28/2025 05:58 AM,Scrap
C,7660,Op2,04/29/2025 02:34 AM,Good
A,7554,Op4,06/23/2025 03:45 AM,Review
C,2103,Op1,09/24/2025 01:46 PM,Review
A,3582,Op4,07/13/2025 08:37 PM,Scrap
D,6461,Op1,04/03/2025 03:13 AM,Good
B,2298,Op2,10/26/2025 04:26 PM,Review
C,4791,Op3,02/12/2025 11:06 AM,Review
A,7962,Op1,01/23/2025 06:58 PM,Scrap
D,3982,Op3,12/14/2025 06:30 AM,Scrap
A,8199,Op1,08/21/2025 10:17 AM,Review
C,4025,Op2,09/30/2025 12:00 AM,Review
D,2840,Op2,10/29/2025 11:41 AM,Scrap
D,4638,Op4,01/05/2026 01:42 PM,Good
C,4267,Op4,03/03/2025 06:18 PM,Good
D,5289,Op3,06/11/2025 06:27 PM,Good
D,2038,Op2,08/07/2025 08:37 PM,Good
D,6385,Op3,10/24/2025 02:43 PM,Review
B,1476,Op1,03/12/2025 10:31 PM,Scrap
C,4998,Op1,06/16/2025 12:16 PM,Scrap
A,4961,Op4,06/23/2025 07:42 AM,Good
A,7831,Op3,08/05/2025 08:04 PM,Review
D,6193,Op4,06/03/2025 06:23 AM,Good
D,8495,Op3,08/20/2025 09:12 AM,Review
D,8987,Op2,05/24/2025 07:30 PM,Good
D,4116,Op2,08/03/2025 08:28 PM,Scrap
C,5989,Op3,04/26/2025 12:50 PM,Good
A,5521,Op4,06/27/2025 01:50 PM,Review
C,4481,Op1,09/19/2025 01:34 AM,Scrap
B,9292,Op1,08/24/2025 01:42 PM,Good
C,8465,Op4,10/15/2025 09:27 AM,Review
A,6730,Op4,01/14/2026 11:43 PM,Review
C,5034,Op2,04/24/2025 04:23 PM,Good
B,8872,Op4,06/06/2025 09:59 AM,Review
A,1097,Op2,09/17/2025 05:27 AM,Good
A,6266,Op2,01/28/2025 01:51 PM,Review
A,1752,Op1,05/01/2025 06:24 PM,Scrap
B,8981,Op2,07/21/2025 12:15 AM,Good
B,8582,Op4,03/29/2025 11:40 PM,Review
A,7471,Op1,01/18/2025 06:43 PM,Scrap
C,6094,Op2,04/20/2025 03:10 PM,Review
D,9114,Op1,10/31/2025 06:14 PM,Scrap
A,3773,Op2,01/30/2025 12:53 PM,Review
A,4301,Op1,06/21/2025 03:27 AM,Review
A,4306,Op1,06/28/2025 02:08 PM,Scrap
D,5742,Op4,05/04/2025 07:20 AM,Good
A,7911,Op1,05/30/2025 05:21 AM,Review
B,9084,Op2,02/03/2025 08:51 PM,Good
B,9318,Op1,03/24/2025 02:50 PM,Review
B,4575,Op4,12/08/2025 11:44 PM,Good
D,2023,Op3,06/09/2025 05:27 AM,Scrap
B,3704,Op4,06/10/2025 06:47 AM,Scrap
A,9085,Op3,02/14/2025 06:52 AM,Good
A,9505,Op2,09/05/2025 07:58 PM,Scrap
A,5783,Op4,10/23/2025 07:21 PM,Scrap
C,4847,Op1,04/06/2025 09:53 AM,Good
B,9717,Op3,01/04/2026 10:57 AM,Review
C,4285,Op1,01/23/2025 05:48 AM,Good
B,7189,Op3,08/04/2025 11:01 PM,Review
A,8243,Op4,09/29/2025 11:36 AM,Review
A,4096,Op4,03/31/2025 11:13 PM,Good
B,2037,Op3,05/20/2025 08:00 AM,Good
D,4020,Op1,12/24/2025 11:42 AM,Review
A,3337,Op2,06/23/2025 07:00 AM,Scrap
D,4043,Op2,06/15/2025 05:04 PM,Scrap
A,3996,Op1,07/28/2025 11:21 AM,Review
D,6087,Op2,11/18/2025 09:52 PM,Scrap
B,1277,Op4,12/15/2025 07:35 PM,Good
C,2767,Op4,03/16/2025 03:14 AM,Scrap
D,2648,Op3,08/04/2025 02:19 AM,Review
B,2082,Op4,08/08/2025 05:47 PM,Scrap
A,1350,Op3,09/09/2025 04:36 AM,Review
C,3103,Op4,07/14/2025 02:09 AM,Good
A,2974,Op3,06/08/2025 12:45 PM,Good
C,1017,Op4,07/22/2025 11:53 AM,Scrap
C,4489,Op2,06/01/2025 06:19 PM,Good
C,8094,Op4,11/03/2025 05:56 AM,Scrap
A,4632,Op3,03/26/2025 09:37 PM,Scrap
D,2772,Op3,11/29/2025 05:19 AM,Review
D,5935,Op3,01/30/2025 11:54 AM,Review
B,3279,Op1,04/19/2025 10:13 AM,Good
C,5077,Op2,04/08/2025 06:30 PM,Good
C,4849,Op2,04/24/2025 02:07 PM,Scrap
D,9437,Op4,09/27/2025 06:24 PM,Good
A,7918,Op2,09/16/2025 08:07 PM,Scrap
A,3346,Op4,11/26/2025 12:19 AM,Review
C,8430,Op3,12/12/2025 08:47 AM,Review
A,6947,Op4,05/21/2025 03:17 AM,Good
B,1115,Op1,07/30/2025 02:49 PM,Review
C,3578,Op1,03/21/2025 03:04 AM,Good
B,2262,Op1,05/06/2025 09:53 AM,Scrap
D,8592,Op2,08/16/2025 09:08 AM,Good
C,8037,Op4,10/27/2025 03:25 PM,Review
A,6375,Op1,02/24/2025 03:01 PM,Review
A,6704,Op1,12/10/2025 04:59 PM,Scrap
C,8075,Op3,01/10/2026 11:26 AM,Scrap
A,9736,Op2,10/19/2025 08:58 PM,Good
B,5240,Op2,07/08/2025 01:55 AM,Good
A,4852,Op1,08/03/2025 08:37 PM,Review
C,2402,Op1,05/11/2025 02:13 PM,Scrap
B,2310,Op3,11/25/2025 02:17 PM,Scrap
A,5383,Op4,02/06/2025 11:32 AM,Review
D,9578,Op4,08/28/2025 01:52 PM,Good
D,2732,Op3,11/04/2025 10:19 PM,Review
D,4034,Op3,08/29/2025 08:04 PM,Good
C,8114,Op2,03/06/2025 12:07 PM,Good
D,9798,Op2,06/11/2025 11:58 AM,Scrap
B,8712,Op2,11/01/2025 06:55 PM,Review
B,8635,Op3,07/23/2025 07:23 PM,Good
A,8776,Op3,04/12/2025 07:06 AM,Good
A,9458,Op1,06/15/2025 12:04 PM,Scrap
A,8603,Op3,04/03/2025 11:22 AM,Good
A,7544,Op2,02/13/2025 07:06 AM,Good
B,3344,Op2,01/20/2025 11:49 AM,Scrap
A,3828,Op1,07/12/2025 11:09 PM,Scrap
A,8398,Op3,01/14/2026 01:45 AM,Review
B,8612,Op4,09/20/2025 12:52 AM,Review
C,7934,Op4,12/30/2025 09:31 AM,Scrap
A,1835,Op1,05/05/2025 12:42 AM,Review
B,4834,Op3,08/22/2025 05:45 AM,Review
C,8057,Op2,06/04/2025 12:36 AM,Review
A,3486,Op3,03/19/2025 10:10 AM,Review
A,8661,Op1,12/25/2025 12:32 AM,Good
C,3153,Op3,09/10/2025 02:13 AM,Good
D,4652,Op2,03/08/2025 10:07 AM,Review
B,4349,Op4,08/16/2025 06:05 PM,Review
D,7538,Op4,01/28/2025 03:08 AM,Good
B,8119,Op4,05/02/2025 06:00 PM,Good
B,7464,Op4,03/27/2025 01:18 AM,Scrap
A,2125,Op3,05/15/2025 01:25 PM,Scrap
D,8440,Op3,01/23/2025 06:43 AM,Scrap
C,2598,Op1,07/19/2025 07:09 AM,Review
B,3249,Op2,03/12/2025 10:53 AM,Scrap
D,1010,Op1,01/18/2025 05:29 AM,Good
B,6588,Op4,11/06/2025 05:57 PM,Review
C,9745,Op2,11/11/2025 02:00 AM,Good
B,6546,Op1,10/21/2025 11:51 PM,Review
A,9531,Op1,01/21/2025 08:26 AM,Review
C,1581,Op1,05/02/2025 03:11 AM,Good
C,9887,Op2,06/29/2025 08:02 PM,Scrap
C,5671,Op1,05/11/2025 07:27 AM,Review
C,5054,Op1,11/17/2025 03:35 AM,Review
A,6957,Op3,07/27/2025 09:00 PM,Review
A,8483,Op1,07/15/2025 01:48 AM,Good
D,7972,Op3,06/17/2025 03:14 PM,Review
A,1584,Op3,01/23/2025 10:10 PM,Good
D,6669,Op2,09/22/2025 02:41 PM,Scrap
A,8115,Op1,12/21/2025 08:28 PM,Review
A,3444,Op2,04/04/2025 09:29 PM,Scrap
D,1869,Op1,12/19/2025 03:57 PM,Review
C,3019,Op2,07/20/2025 12:00 PM,Good
C,7684,Op1,12/11/2025 05:40 AM,Good
D,7867,Op4,05/02/2025 05:47 PM,Scrap
C,9570,Op2,08/01/2025 07:51 AM,Review
C,1975,Op3,06/04/2025 07:40 PM,Good
A,9158,Op2,01/27/2025 06:33 PM,Scrap
C,3586,Op2,05/06/2025 03:24 PM,Scrap
B,3248,Op1,07/21/2025 05:05 AM,Scrap
D,5000,Op1,06/06/2025 11:57 AM,Review
D,5182,Op1,12/17/2025 04:23 PM,Good
B,8095,Op1,08/02/2025 09:56 PM,Scrap
C,8014,Op1,05/24/2025 03:47 PM,Review
A,6007,Op2,01/03/2026 07:24 AM,Good
B,5847,Op4,06/07/2025 05:13 PM,Review
C,6963,Op3,08/06/2025 06:25 PM,Scrap
B,8174,Op2,03/09/2025 08:10 PM,Good
A,1643,Op4,08/19/2025 12:02 AM,Review
A,1149,Op4,06/09/2025 06:35 PM,Scrap
C,7997,Op2,04/25/2025 09:05 AM,Good
A,1594,Op3,10/06/2025 11:38 PM,Scrap
D,6172,Op1,12/23/2025 09:17 AM,Review
A,2377,Op2,05/28/2025 12:25 PM,Review
A,1508,Op1,03/15/2025 08:43 AM,Good
D,9308,Op2,01/10/2026 05:47 PM,Good
B,8330,Op2,10/31/2025 07:18 PM,Good
